"THCIC_ID","HOSP_NAME","HOSP_NAME_clean","HOSP_CITY","HOSP_COUNTY","HOSP_COUNTY_FIPS","HOSP_STATE","YEAR"
"975270","Caprock Hospital","CAPROCK HOSPITAL","BRYAN","BRAZOS","48041","TX","2022"
"975271","PAM Rehab Hospital of Corpus Christi","PAM REHAB HOSPITAL OF CORPUS CHRISTI","CORPUS CHRISTI","NUECES","48355","TX","2022"
"975285","Baylor Scott & White Medical Center Centennial","BAYLOR SCOTT WHITE MEDICAL CENTER CENTENNIAL","FRISCO","COLLIN","48085","TX","2022"
"975286","Baylor Scott & White Medical Center Lake Pointe","BAYLOR SCOTT WHITE MEDICAL CENTER LAKE POINTE","ROWLETTE","ROCKWALL","48397","TX","2022"
"975288","Woodland Springs","WOODLAND SPRINGS","CONROE","MONTGOMER","48339","TX","2022"
"975293","UT Health East Texas Athens Hospital","UT HEALTH EAST TEXAS ATHENS HOSPITAL","ATHENS","HENDERSON","48213","TX","2022"
"975294","UT Health East Texas Carthage Hospital","UT HEALTH EAST TEXAS CARTHAGE HOSPITAL","CARTHAGE","PANOLA","48365","TX","2022"
"975295","UT Health East Texas Henderson Hospital","UT HEALTH EAST TEXAS HENDERSON HOSPITAL","HENDERSON","RUSK","48401","TX","2022"
"975296","UT Health East Texas Jacksonville Hospital","UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL","JACKSONVILLE","CHEROKEE","48073","TX","2022"
"975297","UT Health East Pittsburg Hospital","UT HEALTH EAST PITTSBURG HOSPITAL","PITTSBURG","CAMP","48063","TX","2022"
"975298","UT Health East Texas Quitman Hospital","UT HEALTH EAST TEXAS QUITMAN HOSPITAL","QUITMAN","WOOD","48499","TX","2022"
"975299","UT Health East Texas Tyler Regional Hospital","UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL","TYLER","SMITH","48423","TX","2022"
"975301","UT Health East Texas Rehabilitation Hospital","UT HEALTH EAST TEXAS REHAB HOSPITAL","TYLER","SMITH","48423","TX","2022"
"975302","UT Health East Texas Long Term Acute Care","UT HEALTH EAST TEXAS LONG TERM ACUTE CARE","TYLER","SMITH","48423","TX","2022"
"975303","PAM Specialty Hospital of Corpus Christi Bayfront","PAM SPECIALTY HOSPITAL OF CORPUS CHRISTI BAYFRONT","CORPUS CHRISTI","NUECES","48355","TX","2022"
"975313","Baylor Scott & White Institute for Rehabilitation - Lakeway","BAYLOR SCOTT WHITE INSTITUTE FOR REHAB LAKEWAY","LAKEWAY","TRAVIS","48453","TX","2022"
"975321","HCA Houston Healthcare North Cypress","HCA HOUSTON HEALTHCARE NORTH CYPRESS","CYPRESS","HARRIS","48201","TX","2022"
"975322","Wise Health Surgical Hospital-Crawford","WISE HEALTH SURGICAL HOSPITAL CRAWFORD","ARGYLE","DENTON","48121","TX","2022"
"975338","The Hospitals of Providence Northeast Campus","THE HOSPITALS OF PROVIDENCE NORTHEAST CAMPUS","EL PASO","EL PASO","48141","TX","2022"
"975339","PAM Rehab Hospital Round Rock","PAM REHAB HOSPITAL ROUND ROCK","ROUND ROCK","WILLIAMSO","48491","TX","2022"
"975340","Baylor Scott & White Medical Center Pflugerville","BAYLOR SCOTT WHITE MEDICAL CENTER PFLUGERVILLE","PFLUGERVILLE","TRAVIS","48453","TX","2022"
"975354","UTMB Clear Lake Hospital","UTMB CLEAR LAKE HOSPITAL","WEBSTER","HARRIS","48201","TX","2022"
"975358","Kyle ER & Hospital","KYLE ER HOSPITAL","KYLE","HAYS","48209","TX","2022"
"975363","Oceans Behavioral Hospital of Pasadena","OCEANS BEHAVIORAL HOSPITAL OF PASADENA","PASADENA","HARRIS","48201","TX","2022"
"975365","Baylor St Lukes Medical Center McNair Campus","BAYLOR ST LUKES MEDICAL CENTER MCNAIR CAMPUS","HOUSTON","HARRIS","48201","TX","2022"
"975371","South Plains Rehab Hospital","SOUTH PLAINS REHAB HOSPITAL","LUBBOCK","LUBBOCK","48303","TX","2022"
"975372","Scenic Mountain Medical Center","SCENIC MOUNTAIN MEDICAL CENTER","BIG SPRING","HOWARD","48227","TX","2022"
"975374","Rio Vista Behavioral Health","RIO VISTA BEHAVIORAL HEALTH","EL PASO","EL PASO","48141","TX","2022"
"975376","Mid-Jefferson Extended Care Hospital Beaumont","MID JEFFERSON EXTENDED CARE HOSPITAL BEAUMONT","BEAUMONT","JEFFERSON","48245","TX","2022"
"975385","Baylor Scott & White The Heart Hospital McKinney","BAYLOR SCOTT WHITE THE HEART HOSPITAL MCKINNEY","MCKINNEY","COLLIN","48085","TX","2022"
"975386","Everest Rehabilitation Hospital Longview","EVEREST REHAB HOSPITAL LONGVIEW","LONGVIEW","GREGG","48183","TX","2022"
"975388","Perimeter Behavioral Hospital of Arlington","PERIMETER BEHAVIORAL HOSPITAL OF ARLINGTON","ARLINGTON","TARRANT","48439","TX","2022"
"975389","Encompass Health Rehabilitation Hospital of Katy","ENCOMPASS HEALTH REHAB HOSPITAL OF KATY","KATY","HARRIS","48201","TX","2022"
"975390","Everest Rehabilitation Hospital Temple","EVEREST REHAB HOSPITAL TEMPLE","TEMPLE","BELL","48027","TX","2022"
"975391","Baylor Scott & White Medical Center Buda","BAYLOR SCOTT WHITE MEDICAL CENTER BUDA","BUDA","HAYS","48209","TX","2022"
"975393","PAM Rehabilitation Hospital Clear Lake North Campus","PAM REHAB HOSPITAL CLEAR LAKE NORTH CAMPUS","WEBSTER","HARRIS","48201","TX","2022"
"975394","PAM Rehabilitation Hospital of Humble","PAM REHAB HOSPITAL OF HUMBLE","HUMBLE","HARRIS","48201","TX","2022"
"975397","Cobalt Rehabilitation Houston Heights","COBALT REHAB HOUSTON HEIGHTS","HOUSTON","HARRIS","48201","TX","2022"
"975398","Cobalt Rehabilitation Hospital El Paso","COBALT REHAB HOSPITAL EL PASO","EL PASO","EL PASO","48141","TX","2022"
"975400","KPC Promise Hospital of Dallas","KPC PROMISE HOSPITAL OF DALLAS","DALLAS","DALLAS","48113","TX","2022"
"975401","KPC Promise Hospital of Wichita Falls","KPC PROMISE HOSPITAL OF WICHITA FALLS","WICHITA FALLS","WICHITA","48485","TX","2022"
"975402","United Memorial Medical Center North Hospital","UNITED MEMORIAL MEDICAL CENTER NORTH HOSPITAL","HOUSTON","HARRIS","48201","TX","2022"
"975403","CHI St Joseph Health - College Station Hospital","CHI ST JOSEPH HEALTH COLLEGE STATION HOSPITAL","COLLEGE STATION","BRAZOS","48041","TX","2022"
"975404","Perimeter Behavioral Hospital of Dallas","PERIMETER BEHAVIORAL HOSPITAL OF DALLAS","GARLAND","DALLAS","48113","TX","2022"
"975406","PAM Specialty Hospital of Victoria Southeast","PAM SPECIALTY HOSPITAL OF VICTORIA SOUTHEAST","VICTORIA","VICTORIA","48469","TX","2022"
"975407","Medical City Heart & Spine Hospitals","MEDICAL CITY HEART SPINE HOSPITALS","DALLAS","DALLAS","48113","TX","2022"
"975411","St Michaels Elite Hospital","ST MICHAELS ELITE HOSPITAL","SUGAR LAND","FORT BEND","48157","TX","2022"
"975412","First Surgical Hospital","FIRST SURGICAL HOSPITAL","BELLAIRE","HARRIS","48201","TX","2022"
"975413","Legent Orthopedic Hospital","LEGENT ORTHOPEDIC HOSPITAL","CARROLLTON","DALLAS","48113","TX","2022"
"975414","River Oaks Hospitals & Clinics","RIVER OAKS HOSPITALS CLINICS","HOUSTON","HARRIS","48201","TX","2022"
"975415","Valley Baptist Micro-Hospital Weslaco","VALLEY BAPTIST MICRO HOSPITAL WESLACO","WESLACO","HIDALGO","48215","TX","2022"
"975416","Stat Specialty Hospital of Laredo","STAT SPECIALTY HOSPITAL OF LAREDO","LAREDO","WEBB","48479","TX","2022"
"975417","Brushy Creek Family Hospital","BRUSHY CREEK FAMILY HOSPITAL","ROUND ROCK","WILLIAMSO","48491","TX","2022"
"975418","Ascension Seton Bastrop","ASCENSION SETON BASTROP","BASTROP","BASTROP","48021","TX","2022"
"975779","PAM Specialty Hospital of San Antonio Medical Center","PAM SPECIALTY HOSPITAL OF SAN ANTONIO MEDICAL CENTER","SAN ANTONIO","BEXAR","48029","TX","2022"
"975780","United Memorial Medical Center Sugar Land Hospital","UNITED MEMORIAL MEDICAL CENTER SUGAR LAND HOSPITAL","SUGAR LAND","FORT BEND","48157","TX","2022"
"975782","Lumberton Hospital","LUMBERTON HOSPITAL","LUMBERTON","HARDIN","48199","TX","2022"
"975783","Texas Health Hospital Frisco","TEXAS HEALTH HOSPITAL FRISCO","FRISCO","COLLIN","48085","TX","2022"
"975785","Plano Surgical Hospital","PLANO SURGICAL HOSPITAL","PLANO","DENTON","48121","TX","2022"
"975788","Cornerstone Specialty Hospitals Houston Medical Center","CORNERSTONE SPECIALTY HOSPITALS HOUSTON MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2022"
"975789","Baylor Scott & White Medical Center Austin","BAYLOR SCOTT WHITE MEDICAL CENTER AUSTIN","AUSTIN","TRAVIS","48453","TX","2022"
"975790","LifeCare Hospital of Plano","LIFECARE HOSPITAL OF PLANO","PLANO","COLLIN","48085","TX","2022"
"975791","LifeCare Hospital of North Texas Dallas","LIFECARE HOSPITAL OF NORTH TEXAS DALLAS","DALLAS","DALLAS","48113","TX","2022"
"975792","LifeCare Hospitals of Fort Worth","LIFECARE HOSPITALS OF FORT WORTH","FORT WORTH","TARRANT","48439","TX","2022"
"975801","Eating Recovery Center Legacy","EATING RECOVERY CENTER LEGACY","PLANO","COLLIN","48085","TX","2022"
"975803","The Hospitals of Providence Spine & Pain Management Center","THE HOSPITALS OF PROVIDENCE SPINE PAIN MANAGEMENT CENTER","EL PASO","EL PASO","48141","TX","2022"
"975805","Oceans Behavioral Hospital of Waco","OCEANS BEHAVIORAL HOSPITAL OF WACO","WACO","MCLENNAN","48309","TX","2022"
"975813","Carrollton Regional Medical Center","CARROLLTON REGIONAL MEDICAL CENTER","CARROLLTON","DENTON","48121","TX","2022"
"975814","CHRISTUS Santa Rosa Hospital San Marcos","CHRISTUS SANTA ROSA HOSPITAL SAN MARCOS","SAN MARCOS","HAYS","48209","TX","2022"
"975834","Carrus Behavioral Hospital","CARRUS BEHAVIORAL HOSPITAL","SHERMAN","GRAYSON","48181","TX","2022"
"975835","Wellbridge Hospital of Fort Worth","WELLBRIDGE HOSPITAL OF FORT WORTH","FORT WORTH","TARRANT","48439","TX","2022"
"975836","Wellbridge Healthcare Greater Dallas","WELLBRIDGE HEALTHCARE GREATER DALLAS","PLANO","COLLIN","48085","TX","2022"
"975837","Texarkana Emergency Center & Hospital","TEXARKANA EMERGENCY CENTER HOSPITAL","TEXARKANA","BOWIE","48037","TX","2022"
"975838","Spring Hospital","SPRING HOSPITAL","SPRING","HARRIS","48201","TX","2022"
"975848","PAM Rehabilitation Hospital of Richardson","PAM REHAB HOSPITAL OF RICHARDSON","RICHARDSON","DALLAS","48113","TX","2022"
"975858","Mission Resiliency at Laurel Ridge Treatment Center","MISSION RESILIENCY AT LAUREL RIDGE TREATMENT CENTER","SAN ANTONIO","BEXAR","48029","TX","2022"
"975869","Hendrick Medical Center South","HENDRICK MEDICAL CENTER SOUTH","ABILENE","TAYLOR","48441","TX","2022"
"975870","Texas Health Hospital Mansfield","TEXAS HEALTH HOSPITAL MANSFIELD","MANSFIELD","JOHNSON","48251","TX","2022"
"975871","Canyon Creek Behavioral Health","CANYON CREEK BEHAVIORAL HEALTH","TEMPLE","BELL","48027","TX","2022"
"975878","Hendrick Medical Center Brownwood","HENDRICK MEDICAL CENTER BROWNWOOD","BROWNWOOD","BROWN","48049","TX","2022"
"975879","Methodist Midlothian Medical Center","METHODIST MIDLOTHIAN MEDICAL CENTER","MIDLOTHIAN","ELLIS","48139","TX","2022"
"975880","Texas Rehabilitation Hospital of Keller","TEXAS REHAB HOSPITAL OF KELLER","KELLER","TARRANT","48439","TX","2022"
"975881","Methodist Hospital Stone Oak Rehab Center","METHODIST HOSPITAL STONE OAK REHAB CENTER","SAN ANTONIO","BEXAR","48029","TX","2022"
"975887","Shannon Medical Center South","SHANNON MEDICAL CENTER SOUTH","SAN ANGELO","TOM GREEN","48451","TX","2022"
"975888","Beaumont Emergency Hospital","BEAUMONT EMERGENCY HOSPITAL","BEAUMONT","JEFFERSON","48245","TX","2022"
"975889","Clearsky Rehab Hospital of Flower Mound","CLEARSKY REHAB HOSPITAL OF FLOWER MOUND","FLOWER MOUND","DENTON","48121","TX","2022"
"975890","Medical Behavioral Hospital of Clear Lake","MEDICAL BEHAVIORAL HOSPITAL OF CLEAR LAKE","HOUSTON","HARRIS","48201","TX","2022"
"975898","Grace Surgical Hospital","GRACE SURGICAL HOSPITAL","LUBBOCK","LUBBOCK","48303","TX","2022"
"975908","Stat Specialty Hospital of Eagle Pass","STAT SPECIALTY HOSPITAL OF EAGLE PASS","EAGLE PASS","MAVERICK","48323","TX","2022"
"975910","Oceans Behavioral Hospital of Amarillo","OCEANS BEHAVIORAL HOSPITAL OF AMARILLO","AMARILLO","POTTER","48375","TX","2022"
"975911","Mid Coast Medical Center Central","MID COAST MEDICAL CENTER CENTRAL","LLANO","LLANO","48299","TX","2022"
"975944","Shannon Rehabilitation Hospital - Affiliate of Encompass Health","SHANNON REHAB HOSPITAL AFFILIATE OF ENCOMPASS HEALTH","SAN ANGELO","TOM GREEN","48451","TX","2022"
"975945","Elite Care Emergency Center","ELITE CARE EMERGENCY CENTER","LEAGUE CITY","GALVESTON","48167","TX","2022"
"975966","Methodist Southlake Medical Center","METHODIST SOUTHLAKE MEDICAL CENTER","SOUTHLAKE","TARRANT","48439","TX","2022"
"975972","Encompass Health Rehab Hospital Waco","ENCOMPASS HEALTH REHAB HOSPITAL WACO","ROBINSON","MCLENNAN","48309","TX","2022"
"975985","Red River ER & Hospital","RED RIVER ER HOSPITAL","SHERMAN","GRAYSON","48181","TX","2022"
"975990","Patients Emergency Room","PATIENTS EMERGENCY ROOM","BAYTOWN","CHAMBERS","48071","TX","2022"
"975992","Nexus Childrens Hospital-The Woodlands","NEXUS CHILDRENS HOSPITAL THE WOODLANDS","SPRING","MONTGOMER","48339","TX","2022"
"976009","Trinity Regional Hospital Sachse","TRINITY REGIONAL HOSPITAL SACHSE","SACHSE","DALLAS","48113","TX","2022"
"976019","Advanced Dallas Hospitals and Clinics","ADVANCED DALLAS HOSPITALS AND CLINICS","DALLAS","DALLAS","48113","TX","2022"
"976023","Meridian Hospital","MERIDIAN HOSPITAL","HOUSTON","HARRIS","48201","TX","2022"
"976024","Shamrock General Hospital","SHAMROCK GENERAL HOSPITAL","SHAMROCK","WHEELER","48483","TX","2022"
"976034","Cleveland Emergency Hospital","CLEVELAND EMERGENCY HOSPITAL","HUMBLE","HARRIS","48201","TX","2022"
"976036","New Braunfels ER & Hospital","NEW BRAUNFELS ER HOSPITAL","NEW BRAUNFELS","COMAL","48091","TX","2022"
"976041","PAM Health Rehab Hospital of Sugar Land","PAM HEALTH REHAB HOSPITAL OF SUGAR LAND","SUGAR LAND","FORT BEND","48157","TX","2022"
"976042","The Heights Hospital","THE HEIGHTS HOSPITAL","HOUSTON","HARRIS","48201","TX","2022"
"976047","Las Palmas Del Sol Rehab Hospital East","LAS PALMAS DEL SOL REHAB HOSPITAL EAST","EL PASO","EL PASO","48141","TX","2022"
"976048","Exceptional Community Hospital Amarillo","EXCEPTIONAL COMMUNITY HOSPITAL AMARILLO","AMARILLO","POTTER","48375","TX","2022"
"976058","Select Specialty Hospital Dallas Plano","SELECT SPECIALTY HOSPITAL DALLAS PLANO","PLANO","COLLIN","48085","TX","2022"
"976066","Alliance Hospital","ALLIANCE HOSPITAL","HOUSTON","HARRIS","48201","TX","2022"
"976067","East Houston Medical Center","EAST HOUSTON MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2022"
"976070","Houston Methodist Continuing Care Hospital TMC","HOUSTON METHODIST CONTINUING CARE HOSPITAL TMC","HOUSTON","HARRIS","48201","TX","2022"
"976079","UT Health John S Dunn Behavioral Sciences Center","UT HEALTH JOHN S DUNN BEHAVIORAL SCIENCES CENTER","HOUSTON","HARRIS","48201","TX","2022"
"976084","Oceans Behavioral Hospital of Corpus Christi","OCEANS BEHAVIORAL HOSPITAL OF CORPUS CHRISTI","CORPUS CHRISTI","NUECES","48355","TX","2022"
"000100","Austin State Hospital","AUSTIN STATE HOSPITAL","AUSTIN","TRAVIS","48453","TX","2023"
"000101","Big Spring State Hospital","BIG SPRING STATE HOSPITAL","BIG SPRING","HOWARD","48227","TX","2023"
"000102","UT Medical Branch Hospital","UTMB HOSPITAL","GALVESTON","GALVESTON","48167","TX","2023"
"000104","Rio Grande State Center","RIO GRANDE STATE CENTER","HARLINGEN","CAMERON","48061","TX","2023"
"000105","UT MD Anderson Cancer Center","UT MD ANDERSON CANCER CENTER","HOUSTON","HARRIS","48201","TX","2023"
"000106","Kerrville State Hospital","KERRVILLE STATE HOSPITAL","KERRVILLE","KERR","48265","TX","2023"
"000107","Rusk State Hospital","RUSK STATE HOSPITAL","RUSK","CHEROKEE","48073","TX","2023"
"000108","Texas Center for Infectious Disease","TEXAS CENTER FOR INFECTIOUS DISEASE","SAN ANTONIO","BEXAR","48029","TX","2023"
"000110","San Antonio State Hospital","SAN ANTONIO STATE HOSPITAL","SAN ANTONIO","BEXAR","48029","TX","2023"
"000111","Terrell State Hospital","TERRELL STATE HOSPITAL","TERRELL","KAUFMAN","48257","TX","2023"
"000112","UT Health Center-Tyler","UT HEALTH CENTER TYLER","TYLER","SMITH","48423","TX","2023"
"000113","North Texas State Hospital-Vernon","NORTH TEXAS STATE HOSPITAL VERNON","VERNON","WILBARGER","48487","TX","2023"
"000114","North Texas State Hospital","NORTH TEXAS STATE HOSPITAL","WICHITA FALLS","WICHITA","48485","TX","2023"
"000115","Harris County Psychiatric Center","HARRIS COUNTY PSYCHIATRIC CENTER","HOUSTON","HARRIS","48201","TX","2023"
"000117","Waco Center for Youth","WACO CENTER FOR YOUTH","WACO","MCLENNAN","48309","TX","2023"
"000118","El Paso Psychiatric Center","EL PASO PSYCHIATRIC CENTER","EL PASO","EL PASO","48141","TX","2023"
"001000","Baptist St Anthonys Hospital","BAPTIST ST ANTHONYS HOSPITAL","AMARILLO","POTTER","48375","TX","2023"
"002001","St Joseph Regional Health Center","ST JOSEPH REGIONAL HEALTH CENTER","BRYAN","BRAZOS","48041","TX","2023"
"006000","Matagorda Regional Medical Center","MATAGORDA REGIONAL MEDICAL CENTER","BAY CITY","MATAGORDA","48321","TX","2023"
"007000","Womans Hospital-Texas","WOMANS HOSPITAL TEXAS","HOUSTON","HARRIS","48201","TX","2023"
"008001","Baylor Scott & White Medical Center Uptown","BAYLOR SCOTT WHITE MEDICAL CENTER UPTOWN","DALLAS","DALLAS","48113","TX","2023"
"010000","WJ Mangold Memorial Hospital","WJ MANGOLD MEMORIAL HOSPITAL","LOCKNEY","FLOYD","48153","TX","2023"
"014000","Columbus Community Hospital","COLUMBUS COMMUNITY HOSPITAL","COLUMBUS","COLORADO","48089","TX","2023"
"016000","Anson General Hospital","ANSON GENERAL HOSPITAL","ANSON","JONES","48253","TX","2023"
"017000","Jackson County Hospital","JACKSON COUNTY HOSPITAL","EDNA","JACKSON","48239","TX","2023"
"019000","Valley Regional Medical Center","VALLEY REGIONAL MEDICAL CENTER","BROWNSVILLE","CAMERON","48061","TX","2023"
"020000","CHRISTUS Good Shepherd Medical Center-Marshall","CHRISTUS GOOD SHEPHERD MEDICAL CENTER MARSHALL","MARSHALL","HARRISON","48203","TX","2023"
"023000","Yoakum Community Hospital","YOAKUM COMMUNITY HOSPITAL","YOAKUM","LAVACA","48285","TX","2023"
"026000","Childress Regional Medical Center","CHILDRESS REGIONAL MEDICAL CENTER","CHILDRESS","CHILDRESS","48075","TX","2023"
"029000","CHRISTUS Good Shepherd Medical Center-Longview","CHRISTUS GOOD SHEPHERD MEDICAL CENTER LONGVIEW","LONGVIEW","GREGG","48183","TX","2023"
"034000","Palo Pinto General Hospital","PALO PINTO GENERAL HOSPITAL","MINERAL WELLS","PALO PINTO","48363","TX","2023"
"035000","St Davids Hospital","ST DAVIDS HOSPITAL","AUSTIN","TRAVIS","48453","TX","2023"
"038001","CHRISTUS Southeast Texas - Jasper Memorial","CHRISTUS SOUTHEAST TEXAS JASPER MEMORIAL","JASPER","JASPER","48241","TX","2023"
"040000","Ascension Providence","ASCENSION PROVIDENCE","WACO","MCLENNAN","48309","TX","2023"
"041000","CHI St Joseph Health Madison Hospital","CHI ST JOSEPH HEALTH MADISON HOSPITAL","MADISONVILLE","MADISON","48313","TX","2023"
"044000","Baylor Scott & White Medical Center Taylor","BAYLOR SCOTT WHITE MEDICAL CENTER TAYLOR","TAYLOR","WILLIAMSON","48491","TX","2023"
"046000","Faith Community Hospital","FAITH COMMUNITY HOSPITAL","JACKSBORO","JACK","48237","TX","2023"
"047000","Texas Health Huguley Hospital","TEXAS HEALTH HUGULEY HOSPITAL","FORT WORTH","TARRANT","48439","TX","2023"
"049000","Coleman County Medical Center","COLEMAN COUNTY MEDICAL CENTER","COLEMAN","COLEMAN","48083","TX","2023"
"052000","Limestone Medical Center","LIMESTONE MEDICAL CENTER","GROESBECK","LIMESTONE","48293","TX","2023"
"054000","Texas Scottish Rite Hospital for Children","TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN","DALLAS","DALLAS","48113","TX","2023"
"059000","Glen Rose Medical Center","GLEN ROSE MEDICAL CENTER","GLEN ROSE","SOMERVELL","48425","TX","2023"
"061000","Huntsville Memorial Hospital","HUNTSVILLE MEMORIAL HOSPITAL","HUNTSVILLE","WALKER","48471","TX","2023"
"062000","Winkler County Memorial Hospital","WINKLER COUNTY MEMORIAL HOSPITAL","KERMIT","WINKLER","48495","TX","2023"
"063000","Uvalde Memorial Hospital","UVALDE MEMORIAL HOSPITAL","UVALDE","UVALDE","48463","TX","2023"
"064000","Citizens Medical Center","CITIZENS MEDICAL CENTER","VICTORIA","VICTORIA","48469","TX","2023"
"066000","Baylor Scott & White Hospital-Brenham","BAYLOR SCOTT WHITE HOSPITAL BRENHAM","BRENHAM","WASHINGTON","48477","TX","2023"
"070000","Goodall - Witcher Hospital","GOODALL WITCHER HOSPITAL","CLIFTON","BOSQUE","48035","TX","2023"
"072000","CHI St Lukes Health Memorial San Augustine","CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE","SAN AUGUSTINE","SAN AUGUST","48405","TX","2023"
"074000","Cuero Regional Hospital","CUERO REGIONAL HOSPITAL","CUERO","DE WITT","48123","TX","2023"
"075000","Mitchell County Hospital","MITCHELL COUNTY HOSPITAL","COLORADO CITY","MITCHELL","48335","TX","2023"
"076000","HCA Houston Healthcare Tomball","HCA HOUSTON HEALTHCARE TOMBALL","TOMBALL","HARRIS","48201","TX","2023"
"078000","Brownfield Regional Medical Center","BROWNFIELD REGIONAL MEDICAL CENTER","BROWNFIELD","TERRY","48445","TX","2023"
"081001","Mission Trail Baptist Hospital","MISSION TRAIL BAPTIST HOSPITAL","SAN ANTONIO","BEXAR","48029","TX","2023"
"084000","Wilbarger General Hospital","WILBARGER GENERAL HOSPITAL","VERNON","WILBARGER","48487","TX","2023"
"085000","Hunt Regional Medical Center Greenville","HUNT REGIONAL MEDICAL CENTER GREENVILLE","GREENVILLE","HUNT","48231","TX","2023"
"089001","Liberty Dayton Regional Medical Center","LIBERTY DAYTON REGIONAL MEDICAL CENTER","LIBERTY","LIBERTY","48291","TX","2023"
"094000","Graham Hospital District","GRAHAM HOSPITAL DISTRICT","GRAHAM","YOUNG","48503","TX","2023"
"095003","Paris Regional Medical Center North Campus","PARIS REGIONAL MEDICAL CENTER NORTH CAMPUS","PARIS","LAMAR","48277","TX","2023"
"098000","Ochiltree General Hospital","OCHILTREE GENERAL HOSPITAL","PERRYTON","OCHILTREE","48357","TX","2023"
"100087","Montgomery County Mental Health Treatment Facility","MONTGOMERY COUNTY MENTAL HEALTH TREATMENT FACILITY","CONROE","MONTGOMERY","48339","TX","2023"
"100093","Baylor Scott & White Institute for Rehab Frisco","BAYLOR SCOTT WHITE INSTITUTE FOR REHAB FRISCO","FRISCO","COLLIN","48085","TX","2023"
"101100","Baptist Emergency Hospital Hausman","BAPTIST EMERGENCY HOSPITAL HAUSMAN","SAN ANTONIO","BEXAR","48029","TX","2023"
"101400","Oceans Behavioral Hospital of the Permian Basin","OCEANS BEHAVIORAL HOSPITAL OF THE PERMIAN BASIN","MIDLAND","MIDLAND","48329","TX","2023"
"102000","Hardeman County Memorial Hospital","HARDEMAN COUNTY MEMORIAL HOSPITAL","QUANAH","HARDEMAN","48197","TX","2023"
"103000","Memorial Hospital-Gonzales","MEMORIAL HOSPITAL GONZALES","GONZALES","GONZALES","48177","TX","2023"
"106001","TMC Bonham Hospital","TMC BONHAM HOSPITAL","BONHAM","FANNIN","48147","TX","2023"
"106100","Oceans Behavioral Hospital of Longview","OCEANS BEHAVIORAL HOSPITAL OF LONGVIEW","LONGVIEW","GREGG","48183","TX","2023"
"112100","Encompass Health Rehab Hospital Cypress","ENCOMPASS HEALTH REHAB HOSPITAL CYPRESS","HOUSTON","HARRIS","48201","TX","2023"
"113000","Memorial Hospital-Seminole","MEMORIAL HOSPITAL SEMINOLE","SEMINOLE","GAINES","48165","TX","2023"
"114001","Baptist Medical Center","BAPTIST MEDICAL CENTER","SAN ANTONIO","BEXAR","48029","TX","2023"
"114100","Lone Star Behavioral Health Cypress","LONE STAR BEHAVIORAL HEALTH CYPRESS","CYPRESS","HARRIS","48201","TX","2023"
"116000","Parkview Hospital","PARKVIEW HOSPITAL","WHEELER","WHEELER","48483","TX","2023"
"117000","Texas Childrens Hospital","TEXAS CHILDRENS HOSPITAL","HOUSTON","HARRIS","48201","TX","2023"
"117002","Texas Childrens Hospital West Campus","TEXAS CHILDRENS HOSPITAL WEST CAMPUS","HOUSTON","HARRIS","48201","TX","2023"
"117100","Texas Childrens Hospital-Pavilion for Women","TEXAS CHILDRENS HOSPITAL PAVILION FOR WOMEN","HOUSTON","HARRIS","48201","TX","2023"
"118000","CHI St Lukes Health Baylor College of Medicine Medical Center","CHI ST LUKES HEALTH BAYLOR COLLEGE OF MEDICINE MEDICAL CENTER","HOUSTON","HARRIS","48201","TX","2023"
"119000","Memorial Hermann Southeast Hospital","MEMORIAL HERMANN SOUTHEAST HOSPITAL","HOUSTON","HARRIS","48201","TX","2023"
"124000","Houston Methodist Hospital","HOUSTON METHODIST HOSPITAL","HOUSTON","HARRIS","48201","TX","2023"
"124100","PAM Specialty Hospital of New Braunfels","PAM SPECIALTY HOSPITAL OF NEW BRAUNFELS","NEW BRAUNFELS","COMAL","48091","TX","2023"
"126000","UTMB Angleton Danbury Medical Center","UTMB ANGLETON DANBURY MEDICAL CENTER","ANGLETON","BRAZORIA","48039","TX","2023"
"127000","Mid-Jefferson Extended Care Hospital","MID JEFFERSON EXTENDED CARE HOSPITAL","NEDERLAND","JEFFERSON","48245","TX","2023"
"129000","CHI St Lukes Health Memorial Lufkin","CHI ST LUKES HEALTH MEMORIAL LUFKIN","LUFKIN","ANGELINA","48005","TX","2023"
"130000","The Hospitals of Providence Memorial Campus","THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS","EL PASO","EL PASO","48141","TX","2023"
"134001","Northeast Baptist Hospital","NORTHEAST BAPTIST HOSPITAL","SAN ANTONIO","BEXAR","48029","TX","2023"
"136000","Schleicher County Medical Center","SCHLEICHER COUNTY MEDICAL CENTER","ELDORADO","SCHLEICHER","48413","TX","2023"
"137000","Titus Regional Medical Center","TITUS REGIONAL MEDICAL CENTER","MOUNT PLEASANT","TITUS","48449","TX","2023"
"139000","Culberson Hospital","CULBERSON HOSPITAL","VAN HORN","CULBERSON","48109","TX","2023"
